CODE,NAME,AGES_0-14,AGES_15-64,AGES_65P,AGES_W_15-49,AGES_0,AGES_1-4,AGES_5-9,AGES_10-14,AGES_15-19,AGES_20-24,AGES_25-29,AGES_30-34,AGES_35-39,AGES_40-44,AGES_45-49,AGES_50-54,AGES_55-59,AGES_60-64,AGES_65-69,AGES_70-74,AGES_75-79,AGES_80-84,AGES_85P
630202,乐都区,0.1639,0.7074,0.1287,0.2277,0.0083,0.0416,0.0561,0.0579,0.0565,0.0454,0.059,0.0648,0.0623,0.0785,0.1052,0.106,0.0782,0.0516,0.0523,0.0353,0.0236,0.012,0.0055
630203,平安区,0.1913,0.6982,0.1105,0.2401,0.01,0.05,0.0694,0.062,0.0563,0.0432,0.0658,0.073,0.0632,0.0842,0.1001,0.0982,0.0736,0.0406,0.0425,0.0297,0.022,0.0108,0.0056
630222,民和回族土族自治县,0.2368,0.662,0.1012,0.23,0.0118,0.0587,0.0841,0.0821,0.0596,0.0533,0.0688,0.07,0.0598,0.0727,0.0857,0.0877,0.0661,0.0383,0.0397,0.0284,0.0184,0.0098,0.0049
630223,互助土族自治县,0.1966,0.7052,0.0982,0.2312,0.0099,0.0485,0.0699,0.0683,0.0547,0.0398,0.0603,0.0768,0.0714,0.0844,0.0971,0.0979,0.0777,0.0451,0.0431,0.0278,0.0169,0.007,0.0032
630224,化隆回族自治县,0.3028,0.6147,0.0825,0.2302,0.0162,0.0731,0.1066,0.1069,0.0737,0.0553,0.0587,0.0637,0.0654,0.0702,0.0714,0.0715,0.0548,0.03,0.032,0.0233,0.0159,0.0076,0.0038
630225,循化撒拉族自治县,0.3188,0.5994,0.0818,0.2335,0.0174,0.0824,0.1115,0.1075,0.0682,0.0567,0.0667,0.0684,0.0668,0.0708,0.0673,0.0617,0.0443,0.0285,0.0288,0.0231,0.0155,0.009,0.0055
632221,门源回族自治县,0.2092,0.7099,0.0809,0.2533,0.0103,0.0522,0.0785,0.0682,0.0649,0.0567,0.0713,0.0779,0.0636,0.0796,0.0941,0.0916,0.0721,0.0381,0.0354,0.0228,0.0139,0.0061,0.0027
632222,祁连县,0.1974,0.7336,0.0691,0.274,0.0125,0.0481,0.0713,0.0654,0.054,0.0606,0.0855,0.0875,0.0825,0.0976,0.1013,0.0816,0.0545,0.0287,0.0273,0.0178,0.0123,0.0078,0.004
632223,海晏县,0.1556,0.7799,0.0645,0.2977,0.009,0.0381,0.0538,0.0548,0.0891,0.0574,0.0865,0.0838,0.0748,0.0962,0.1103,0.0914,0.0605,0.0298,0.0274,0.0166,0.0114,0.0061,0.003
632224,刚察县,0.2248,0.7204,0.0548,0.2764,0.0115,0.0538,0.0781,0.0814,0.052,0.0649,0.0951,0.0972,0.0888,0.0874,0.0907,0.0751,0.0494,0.0197,0.0194,0.0137,0.0103,0.0073,0.0042
632301,同仁县,0.2442,0.6807,0.0751,0.2669,0.0158,0.0674,0.0844,0.0765,0.0771,0.0659,0.0806,0.0859,0.0789,0.0802,0.0815,0.0694,0.0421,0.019,0.0221,0.0205,0.0149,0.0106,0.007
632322,尖扎县,0.2578,0.6664,0.0759,0.2517,0.0168,0.0721,0.0944,0.0744,0.0617,0.062,0.0764,0.0711,0.0723,0.0808,0.0826,0.0812,0.0524,0.0258,0.0245,0.0205,0.016,0.0088,0.0061
632323,泽库县,0.302,0.6493,0.0487,0.2729,0.0196,0.0839,0.1058,0.0927,0.0666,0.0823,0.0939,0.0903,0.0847,0.0692,0.0638,0.0508,0.036,0.0116,0.0143,0.014,0.0096,0.0065,0.0043
